age,gender,country,daily_usage_hours,primary_platform,num_platforms_used,purpose,avg_session_minutes,night_usage,mental_health_score,addiction_level,screen_time_before_sleep
17,Male,USA,5.202044023244173,TikTok,1,Entertainment,50.84192391756613,0,6.447835274475384,High,33.01095969274566
27,Female,India,3.3684435783161746,YouTube,5,Socializing,28.06070298065896,1,6.765786441596804,Medium,54.48173523427917
26,Female,India,1.5203533688866906,YouTube,5,Entertainment,37.17859286960629,1,9.031431115611184,Low,12.09710599313333
27,Female,India,6.658378881053578,YouTube,3,Socializing,33.05217149278825,1,4.707624314139992,High,56.72389278751292
15,Male,Canada,4.319521045952442,Instagram,5,Socializing,10.606439124153962,1,6.776519578262739,Medium,57.527617295784296
26,Female,India,1.9133478646959232,Instagram,4,Socializing,17.696889132312414,1,9.321433393899168,Low,20.183934734458948
26,Female,India,1.6253994770418931,TikTok,4,Content Creation,37.212074567212255,1,8.272155988022439,Low,92.46230506173242
27,Male,UK,2.8729249447881795,TikTok,4,Entertainment,21.15910908420613,1,8.158433842892864,Medium,47.47099469417299
24,Female,Canada,4.116354345499275,Instagram,3,Entertainment,5.515072558422233,1,8.251801096078122,Medium,50.36533675508174
21,Female,India,4.245420903808799,Instagram,2,Entertainment,26.46961455304332,1,6.7458373522071655,Medium,34.93420939437246
25,Male,India,6.096172529598769,YouTube,1,Education,24.60290370828329,0,4.980278672831163,High,18.481514407516208
26,Male,Brazil,3.2505123517220595,Instagram,1,Entertainment,29.7449946924627,1,8.666320287895227,Medium,46.7828907072988
25,Female,India,2.3565592515395286,Instagram,4,Education,35.24687902618852,1,6.889059774130118,Low,57.883690097409286
26,Other,Canada,4.402655042484399,Instagram,2,Entertainment,28.45174516807953,0,6.979364508716628,Medium,20.21716504869009
25,Female,Germany,3.638914419166057,Instagram,5,Entertainment,39.13011438421535,0,8.573994128876581,Medium,44.73161313621289
22,Male,India,3.4798846667314773,YouTube,5,Entertainment,13.087931889079403,1,8.128562740778971,Medium,74.46858015184546
20,Female,India,5.212687920100078,TikTok,2,Education,23.82190214162991,0,6.403531693980623,High,31.301623566254385
17,Female,Germany,4.270737003710304,Instagram,4,Entertainment,43.93360622108214,1,5.912286159223106,Medium,26.632859935200585
22,Other,Brazil,1.5616421346657914,TikTok,4,News,28.54688606537961,0,9.920401454205209,Low,43.84094645827725
16,Male,Brazil,3.5398404771752703,TikTok,4,Education,45.085141206879655,1,6.191833231968301,Medium,63.7392858347506
20,Male,Germany,0.6170677419236377,YouTube,2,Entertainment,20.642927497873977,1,10.0,Low,57.266756300501264
13,Female,India,4.147253408823672,Twitter,2,Entertainment,15.677257589508416,1,7.70827292576605,Medium,51.36759232590329
21,Female,India,2.839808343664565,Instagram,3,Entertainment,22.165167977816147,1,7.420271829220447,Medium,27.431697757541706
19,Male,USA,3.9035775825273937,YouTube,4,Socializing,30.63272957081853,1,4.404757893471654,Medium,57.15576134363155
22,Male,India,3.037546149493811,YouTube,4,Socializing,14.649470647232246,0,7.350757547049547,Medium,26.18932195839417
26,Male,India,3.8367880531189935,Instagram,4,Socializing,19.33264709874481,1,6.875068690106358,Medium,43.99936019179951
18,Male,USA,4.301126385789432,TikTok,2,Entertainment,36.732537838605225,0,7.305452318797499,Medium,35.72263811507887
16,Female,Germany,3.56891638855518,Snapchat,4,Entertainment,9.22520275678363,1,6.756721322460386,Medium,45.414163268513775
17,Female,UK,4.084683335839071,TikTok,3,Socializing,18.88298761074934,0,6.0826505832548055,Medium,77.57722521313667
19,Female,India,4.653699300040823,Instagram,5,Entertainment,39.91010975644659,0,5.74070310219337,Medium,50.095088667620544
14,Male,India,0.5,YouTube,2,News,25.456672499594788,0,9.814909740047876,Low,46.45807708057054
20,Male,USA,2.4253556340402165,YouTube,4,Content Creation,36.24686951444947,1,7.637071473421498,Low,48.28399822095203
20,Female,Brazil,4.112102554416508,YouTube,4,Education,25.722603791518736,0,6.462392802252389,Medium,19.92695681083502
25,Female,India,4.270051605772682,TikTok,4,Socializing,22.53921284197022,1,8.634967448917926,Medium,29.08545876062404
23,Male,USA,3.5583695054951963,Twitter,4,Education,17.357245113608954,0,7.729271901187934,Medium,60.73815045020472
18,Male,USA,3.5681001365879967,YouTube,2,Socializing,24.28443076183455,1,6.9865947555330905,Medium,66.23515259229397
15,Male,Germany,1.863799378310324,YouTube,1,Entertainment,23.034660788106557,0,10.0,Low,28.706338091553214
19,Female,India,0.5,YouTube,2,Entertainment,25.79378370120621,1,9.66368406446321,Low,50.78640648777626
21,Female,USA,6.679649022274399,Twitter,4,Entertainment,29.24622611165765,0,5.038846304279297,High,52.816853187999016
13,Male,USA,4.141816635380335,Instagram,5,Entertainment,30.02856416657564,1,5.770255325123376,Medium,14.852138338629183
25,Female,UK,4.110207031779653,YouTube,5,Socializing,40.23224648836667,0,8.454819696144995,Medium,52.9962705580902
18,Female,India,6.351522659830951,Twitter,4,Education,11.074951878668408,0,7.1827756683516695,High,41.8834623062617
26,Female,UK,5.104950844050361,TikTok,3,Entertainment,22.08481528236858,0,6.138485073188116,High,60.01873301581769
17,Male,India,3.886563196708784,Snapchat,5,Content Creation,16.57472637695252,0,5.5627416980831645,Medium,25.983323612652256
15,Other,India,2.1185372440746217,Instagram,5,Entertainment,25.43773229549666,1,8.624946968362014,Low,41.84331909154011
20,Male,Germany,3.722797016388671,YouTube,5,Socializing,7.278465253878974,0,6.9582491923539935,Medium,43.3092256545366
13,Male,USA,2.6948213046587948,TikTok,3,Content Creation,30.11472782818547,0,7.856435652269283,Medium,63.1262957469933
25,Male,UK,4.65490082127979,Twitter,5,Entertainment,27.90136926723384,1,5.926646159787255,Medium,61.76909119667252
22,Male,Australia,2.3781542969107465,YouTube,3,Socializing,23.068650614894143,1,9.802028307905012,Low,63.59089666631334
27,Female,Germany,4.172894663256264,Twitter,2,Education,24.20072790207549,1,6.571928040196167,Medium,58.54494783141604
15,Male,India,4.745325886544329,YouTube,5,Education,32.70929583083366,1,6.619843408394783,Medium,101.47198925022404
20,Female,India,4.610159536082813,Instagram,1,Entertainment,34.901549111407725,0,5.917358900492354,Medium,55.04569261111834
18,Male,India,4.454480483986075,Twitter,1,Socializing,13.815154825581466,1,5.2050138452002574,Medium,21.9436996206166
24,Male,Germany,4.79659112333878,TikTok,1,Education,21.76998360743935,0,7.334721873933281,Medium,17.03296088654323
20,Female,Canada,1.945693956154092,TikTok,5,Entertainment,6.973625716332609,0,7.601371298597217,Low,53.73097902412227
20,Male,India,4.6301189335264095,Snapchat,3,Content Creation,32.77424880727976,0,6.118741976716237,Medium,25.5553558031194
24,Female,UK,3.862425431045972,YouTube,5,Education,16.587527228990538,0,5.912395993389799,Medium,39.72828394823649
21,Female,India,1.3813317305388422,Instagram,4,Education,20.04883392528541,1,8.142877756931288,Low,42.05634709528113
23,Male,USA,3.5197426628283544,Instagram,5,Entertainment,33.67966753790765,1,6.260176324604365,Medium,40.9394991545932
19,Male,USA,4.6583799134839605,Instagram,3,Entertainment,10.133595828050566,0,5.990026188737712,Medium,31.57746845812964
20,Male,USA,5.217923008621801,YouTube,5,Education,33.90504805139234,0,4.562146950622885,High,2.917798368410807
21,Male,India,4.782408127181848,TikTok,3,Entertainment,40.23060517360047,1,4.712083355512545,Medium,39.05244465380029
17,Male,UK,2.23060306335828,Instagram,1,Entertainment,41.9114160091639,1,6.239150853279854,Low,56.755017751013526
23,Male,India,3.6520035327329214,Instagram,4,Entertainment,23.433282203374624,1,6.557801605824452,Medium,31.527830468816752
25,Male,Germany,5.306512006048896,TikTok,1,Entertainment,5.536719059149441,1,5.6941334114529685,High,21.392564669456803
27,Female,India,4.408763790385301,Snapchat,1,Socializing,22.61489105246557,1,5.075539937076221,Medium,57.00821645965976
19,Female,India,4.871721203316637,YouTube,3,Socializing,13.17854946681079,1,6.448071617228861,Medium,42.44319466206698
18,Female,UK,2.913673928635002,Instagram,3,Socializing,29.179793935716692,1,5.669272738578518,Medium,73.96937314715578
18,Other,Germany,3.237261611408855,Twitter,3,Education,15.122998263532596,0,8.062771106015303,Medium,18.3361828647153
21,Male,USA,3.86101056463932,Instagram,1,Content Creation,19.37020095684225,0,6.515305244650777,Medium,75.60086285228186
27,Male,Canada,3.2377208835008937,Snapchat,4,Entertainment,37.40088377947853,1,7.378652488177393,Medium,75.6906225770557
17,Male,India,5.559217211904375,TikTok,1,Entertainment,23.652304881788023,0,4.786289724198324,High,60.49140588010343
20,Male,USA,6.050843536510042,TikTok,2,News,16.180209514463314,0,5.59640712741213,High,27.47953151587879
16,Male,India,3.812931906765328,TikTok,3,Entertainment,35.327470294004044,1,7.281177228718935,Medium,23.505251574050742
18,Female,Australia,6.281906863316036,Instagram,1,Socializing,27.161330904138133,1,5.448191243014405,High,36.14700308180009
13,Male,Canada,4.994640467800281,Instagram,3,Entertainment,31.37035768673265,1,4.727282634879675,Medium,27.23843172651533
21,Male,USA,4.929683694126119,Snapchat,5,Entertainment,44.54828080570074,1,6.548483089592149,Medium,40.27707275342418
25,Male,USA,1.7233235537988243,TikTok,1,Socializing,17.73716603380862,0,8.796584146398677,Low,45.22607694930081
13,Male,Canada,1.8431582533434223,TikTok,3,Education,27.273264274147504,0,8.39352277581132,Low,32.68035691507786
24,Female,India,4.135004581168222,Instagram,4,Socializing,20.92492047676285,0,7.156389530690447,Medium,42.511178284447325
18,Female,India,2.859810475021732,Instagram,4,Entertainment,34.177264071476785,1,9.304945627694476,Medium,22.893765331767117
14,Male,Brazil,0.5,TikTok,3,Education,27.45073616336615,1,9.566773705715416,Low,59.872113697996845
16,Male,India,5.150908255139568,Instagram,5,Education,34.34543913330053,0,6.433208760039915,High,76.1072223895926
24,Female,USA,5.000067380074369,Instagram,3,Entertainment,32.691986788181154,0,7.425012752184855,High,67.02462247349041
22,Male,India,1.3975312216696296,Twitter,5,News,24.04609404344037,0,8.332014263894147,Low,0.0
23,Male,Germany,6.929834527263303,Twitter,5,Entertainment,31.88808054533132,0,4.758052523361431,High,31.885577298922836
15,Male,USA,3.046762089814262,YouTube,3,Entertainment,46.83622512043498,0,7.144045212797635,Medium,56.425443329498485
19,Male,India,1.653541459103543,TikTok,3,Entertainment,26.70140755714501,0,10.0,Low,27.639215514521148
19,Female,India,3.862435222349792,Snapchat,1,Entertainment,14.381693596213232,1,7.723119248832504,Medium,28.509775978437517
19,Female,Australia,4.906722666570864,TikTok,5,News,26.44774467457405,0,7.201586833577732,Medium,26.20676367146952
24,Female,Canada,3.482685879129505,YouTube,1,Entertainment,26.570054503755696,1,7.63614457509376,Medium,13.799486099634263
20,Male,Canada,2.344732427826863,Twitter,4,News,20.119188111110464,0,7.365742606270976,Low,49.32670302777414
23,Male,India,3.4894137695614944,Instagram,5,Socializing,8.488212241531404,0,7.548512878057448,Medium,76.50840812916778
27,Female,India,3.5234792553525893,Instagram,1,Education,21.575634107801857,1,4.968048563323593,Medium,39.18762825256579
16,Male,UK,5.196169039157944,TikTok,5,Education,27.918681825878373,0,6.0438490498190856,High,30.69040313629612
20,Female,Brazil,1.5500060468845716,TikTok,4,Education,33.72864572658061,0,7.449862047265888,Low,24.16699406768977
16,Male,USA,5.207369640155261,Snapchat,1,Entertainment,26.16801536318854,1,5.087966756885121,High,23.67009591071073
18,Female,USA,3.85363103363429,Twitter,1,News,28.554223944844885,1,6.527694135852391,Medium,38.6201297562815
19,Male,India,1.5825329506632455,YouTube,4,Entertainment,13.299444983644024,1,9.622720383618825,Low,31.6291363377711
23,Male,India,4.404633301324801,YouTube,5,News,19.512275901677967,1,6.517140896670119,Medium,11.24023705229095
26,Male,UK,2.028580691076347,Instagram,2,Socializing,37.07790838165955,1,9.648801657295587,Low,34.744554101216266
21,Female,Canada,1.6243096049989538,Twitter,3,Socializing,21.26988465093844,1,8.992645755364375,Low,60.029067887818165
26,Male,Canada,4.307745556439907,YouTube,2,Entertainment,18.069971314613284,1,5.963636316507864,Medium,33.717914486066775
19,Male,India,1.686262537141061,YouTube,2,Entertainment,22.867578395372195,1,8.705807785998633,Low,36.12587745846559
15,Female,USA,2.8626916662303823,YouTube,1,Socializing,13.32938628396308,0,9.29299172767433,Medium,35.22311496559558
16,Male,Germany,5.047979835618058,YouTube,4,Socializing,57.9311297753744,1,3.3516814416185907,High,54.953255672958505
14,Male,Germany,3.7559757316233178,Instagram,1,Socializing,19.076217687030685,0,6.529379080492743,Medium,16.991645234382684
25,Male,India,3.296464333830753,Instagram,5,Socializing,12.008108213545082,1,7.579558352659884,Medium,31.45208503509366
23,Male,India,2.561286435495904,TikTok,1,Socializing,5.0,1,8.772375976252839,Medium,40.35504198345016
16,Male,Australia,4.748902817073783,Instagram,1,News,38.59855320959888,1,4.995023980092113,Medium,23.79941951637673
22,Female,UK,2.012175878345694,YouTube,4,Socializing,15.685845508741767,0,9.647400607447151,Low,11.993959652243165
20,Male,USA,0.8115762822238066,Instagram,1,Education,17.42004873146168,0,8.645838617030368,Low,55.26418748322743
22,Female,Germany,2.407733765532627,YouTube,2,Entertainment,45.86182450058188,1,7.531052397077101,Low,86.5611034974672
24,Female,Brazil,4.082922257336966,TikTok,5,Entertainment,28.760855760099894,0,6.521299770291286,Medium,62.954114576427216
27,Female,Canada,9.356448126626798,TikTok,2,Entertainment,38.476780369969134,0,1.5102973608923196,High,38.13332555232664
17,Female,Germany,3.162567922366711,YouTube,5,Socializing,32.489519140856025,1,6.8740497541582375,Medium,26.562208576469335
27,Female,Germany,2.7629390054482665,YouTube,4,Entertainment,33.55880812255149,1,4.5998497772916505,Medium,44.82555914250794
25,Female,India,5.444019714334999,YouTube,3,Entertainment,16.189634698012988,1,6.334614746954212,High,96.6310049151985
20,Male,India,3.108988982276345,Instagram,5,Entertainment,16.13768382231436,1,8.378206439054921,Medium,12.490582283619602
23,Female,Canada,3.912294595571809,Twitter,1,Education,35.00935003144639,0,7.2016306928090845,Medium,63.925678626662574
24,Other,India,2.831649157660987,Instagram,4,Socializing,11.778361869770364,0,7.089909778686485,Medium,52.89787973613817
22,Male,USA,5.495178072803499,TikTok,2,Education,20.629394498107963,0,4.654825057019934,High,44.863281796267344
14,Female,India,3.5574803651946603,Instagram,1,News,23.87032374072416,1,5.758591433557197,Medium,21.86359217764104
24,Male,India,4.346479742821469,Snapchat,3,Socializing,22.441331099966607,0,6.4781962198748095,Medium,27.866506421888737
23,Female,India,2.805529634784386,TikTok,5,Socializing,16.308978912834068,1,9.077097942005247,Medium,23.945718474030787
25,Female,India,1.764239324721916,Twitter,4,Entertainment,42.18980621392127,1,8.95841789541547,Low,45.76957728346128
26,Male,India,3.307357207546299,TikTok,2,Entertainment,41.25002408781442,1,6.454584741770948,Medium,40.12744136125525
20,Male,USA,3.4636612517374936,Instagram,5,Socializing,16.578337685300717,1,7.073864881074209,Medium,55.89413655937171
18,Female,India,2.6969656778902644,Snapchat,3,Entertainment,20.85920321985209,0,7.298730826158701,Medium,0.0
27,Female,India,4.319899007723865,Instagram,3,Entertainment,30.796282693282347,1,6.933826918847522,Medium,42.49909615069908
19,Male,Canada,1.7273379077640194,Twitter,2,Entertainment,31.099332768939853,0,8.057253484022073,Low,4.889507896982771
24,Female,Brazil,2.378447687659444,Twitter,2,Entertainment,25.3795585860751,1,8.478616381844631,Low,21.77901629101505
21,Female,USA,2.777123761702402,TikTok,4,Education,26.20915582397996,1,6.8693994759579935,Medium,72.17977323342075
13,Female,Germany,4.70835933221996,Twitter,1,Socializing,22.18481107559821,1,5.712389014005594,Medium,50.537733568360565
18,Female,India,6.115416546387834,Snapchat,2,Education,5.0,0,4.8388223050522114,High,42.58676143174202
20,Female,Canada,3.842279649607149,TikTok,3,Socializing,38.14578049308629,1,6.657791333247406,Medium,35.24302598094958
25,Female,India,3.0815800401211435,YouTube,4,Education,18.790793674031256,1,6.748877371051648,Medium,42.30367425685967
13,Male,India,3.539695800412465,TikTok,3,Education,13.960100909130528,1,6.675384383972455,Medium,11.305576450377664
23,Other,USA,3.8785370841342326,Twitter,4,Socializing,41.06157639080397,1,8.119841192840925,Medium,36.3331074380062
22,Other,USA,5.32339170109471,TikTok,1,Socializing,8.470362347333229,0,5.819512760654297,High,79.08792562248681
16,Male,Canada,2.958287854372611,Twitter,1,News,10.62690631976174,0,8.40220931954859,Medium,66.73872037126452
18,Female,USA,3.247282382676249,TikTok,3,Entertainment,15.105322715654845,1,6.178459288328571,Medium,25.116490251604283
27,Male,Brazil,4.259554403643273,Instagram,5,News,19.704351137380527,1,8.329763598453605,Medium,27.8663195334133
